danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity
0.2045,0.418083333,0.108483333,121.1704167,-10.985,0.916666667,6.083333333,0.441116667,0.67245,0.159325,0.038141667,0,430736.5,47.08333333
0.6366,0.749,0.887,145.5252,-9.1198,0.8,6,0.04408,0.1863,0.07088,0.11778,0,202317.2,41
0.524151515,0.48730303,0.624545455,120.011697,-11.45242424,0.727272727,5.242424242,0.475736364,0.018070855,0.173151515,0.035206061,0,172750.6364,27
0.533666667,0.437833333,0.754833333,123.8945,-12.42183333,0.666666667,4.5,0.432,0.001751167,0.266316667,0.0563,0,141420.1667,20.5
0.3275,0.329,0.3885,99.7685,-10.079,1,0,0.6155,2.26E-05,0.398,0.0289,0,150979,36.5
0.521302195,0.546520244,0.62088878,121.0679878,-9.684463415,0.819512195,4.446341463,0.360336502,0.051928349,0.223417317,0.053450732,0,174243.7122,48.07560976
0.706,0.630666667,0.283666667,122.922,-9.199666667,1,3.666666667,0.365666667,0.045833333,0.1093,0.038166667,0,191844.3333,44
0.542666667,0.774666667,0.542333333,91.073,-8.321666667,0.666666667,7.666666667,0.382,1.06E-05,0.332333333,0.047966667,0,298520,53.66666667
0.274,0.3992,0.3516,138.5646,-14.9252,0.8,8.4,0.7916,0.454812,0.42642,0.17308,0,138165.6,30.2
0.55,0.377555556,0.521777778,119.974,-15.51866667,0.777777778,7.333333333,0.473836111,0.103706377,0.128111111,0.1299,0,217549.6667,37
0.652,0.562,0.761,142.979,-14.677,0,11,0.36,0,0.0737,0.0312,0,212000,36
0.86,0.439,0.725,99.144,-12.264,0,6,0.0204,0.0147,0.0465,0.0495,0,228307,53
0.243,0.582333333,0.108166667,100.2676667,-9.136,1,2.666666667,0.21896,0.34758,0.211833333,0.041666667,0,309449,35.66666667
0.321875,0.26176875,0.317325,107.7599375,-16.4765625,0.875,4.375,0.870125,0.736125,0.2300875,0.04095,0,427341.6875,3.5625
0.3365,0.7925,0.555,149.3535,-12.219,0.5,5.5,0.0003265,0.001004945,0.3925,0.0674,0,212973,43
0.252,0.238,0.21,140.023,-14.212,0,11,0.679,0.00357,0.0663,0.0348,0,420653,47
0.513972973,0.405324324,0.399713514,124.6736216,-8.790243243,0.945945946,6.432432432,0.570778378,0.00503712,0.157416216,0.044935135,0,245073.5135,46.83783784
0.333813953,0.802744186,0.284946512,141.0204186,-9.29655814,0.720930233,5.441860465,0.091699209,0.426853953,0.209465116,0.060565116,0,294959,38.3255814
0.215,0.912,0.207,137.43,-6.216,1,9,0.018,0.703,0.121,0.0666,0,326040,33
0.5291,0.7136,0.5489,125.0405,-9.0614,0.9,6.5,0.33123,0.2002701,0.19692,0.0502,0,210584.1,23.6
0.548428571,0.593571429,0.562,110.4635714,-10.45628571,0.571428571,3.714285714,0.433485714,0.166630286,0.127442857,0.031671429,0,209843.7143,40.14285714
0.503166667,0.718333333,0.370333333,123.2075,-7.143166667,1,1.5,0.005155267,2.52E-05,0.195716667,0.043816667,0,248622.3333,49.16666667
0.453333333,0.556,0.478111111,106.4442222,-9.523666667,0.777777778,4.333333333,0.372244444,0.001847476,0.122888889,0.040155556,0,268072.5556,38.88888889
0.316,0.981,0.68,152.922,-4.369,0,4,0.000781,0.0148,0.458,0.0685,0,115907,51
0.68025,0.5725,0.6975,107.64575,-10.238,0.25,6,0.34325,5.08E-05,0.135375,0.1065,0.25,326203.5,38.75
0.509285714,0.591714286,0.546,137.2835714,-7.982428571,1,6.857142857,0.3523,0.000175597,0.290342857,0.0339,0,261979.1429,58.71428571
0.499383333,0.69005,0.514416667,123.3700167,-6.553266667,0.483333333,5.15,0.2794609,0.106545975,0.178861667,0.055551667,0.016666667,216048.85,50.86666667
0.5285,0.405713636,0.354781818,110.6999545,-11.86140909,0.727272727,5.772727273,0.382972727,0.030432351,0.132445455,0.034172727,0,278487.8636,42
0.666,0.665666667,0.9025,125.7958333,-13.64516667,0.833333333,8.166666667,0.229908333,0.374077667,0.075583333,0.040883333,0,375371,43.83333333
0.494,0.602,0.872,203.179,-9.836,1,5,0.604,1.64E-06,0.122,0.333,0,135573,37
0.353,0.661,0.642,152.771,-10.699,1,10,0.518,2.88E-06,0.232,0.0593,0,131840,30
0.51775,0.21385,0.340083333,124.84575,-18.16475,0.666666667,3.5,0.777416667,0.290380417,0.112516667,0.038325,0,188997.3333,25.25
0.5425,0.265225,0.266625,101.8415,-15.493,0.5,7.25,0.591,0.27577825,0.104175,0.107025,0,152930,27.25
0.357,0.999,0.322,137.178,-3.352,1,4,0.000298,0.701,0.416,0.0708,0,255920,21
0.532181818,0.791727273,0.418454545,135.7830909,-6.044272727,0.545454545,3.545454545,0.038789545,0.171990355,0.194872727,0.042136364,0,300312.6364,48.63636364
0.499,0.834,0.497,111.856,-8.412,1,9,0.0447,0,0.121,0.0634,0,146133,30
0.502,0.283,0.339,100.8235,-12.504,1,5.75,0.62325,4.60E-05,0.137675,0.028475,0,220846.75,24.5
0.485,0.770125,0.542375,131.582125,-4.433375,0.75,4.5,0.2438,3.47E-06,0.18065,0.043725,0,234221.75,39.875
0.6985,0.7875,0.5535,87.0185,-3.8615,0,7,0.0861,0,0.125,0.3605,1,236067,63.5
0.70575,0.65095,0.65555,102.95435,-7.9677,0.65,5.9,0.3318775,0.034746719,0.119815,0.032555,0,266148.6,48.6
0.528,0.551,0.926,133.87675,-13.913,1,10.25,0.40675,0.004895,0.1835,0.03475,0,178110.25,26.25
0.415,0.227,0.2805,135.142,-21.117,1,7.5,0.946,0.7925,0.1217,0.0352,0,587933,41
0.41890991,0.904432432,0.534010811,129.4152072,-5.948747748,0.945945946,6.072072072,0.018417692,0.022907409,0.281794595,0.083820721,0.378378378,181062.036,48.65765766
0.689,0.579,0.671,117.641,-7.294,1,9,0.00573,0.0276,0.089,0.0315,0,280017,49
0.587847328,0.720984733,0.72319084,135.973084,-9.640061069,0.763358779,4.961832061,0.168645954,0.097506387,0.216041985,0.079187023,0,211560.8168,37.12977099
0.44175,0.44975,0.57,128.1705,-14.5375,0.5,5.75,0.390675,0.55885,0.1376,0.078125,0,247663,31.75
0.630714286,0.61,0.652571429,109.4845714,-8.738857143,0.857142857,7.571428571,0.370571429,0.096945084,0.153828571,0.037828571,0,202060.8571,43
0.657882353,0.341647059,0.530352941,119.9137647,-16.98229412,0.823529412,4.117647059,0.5286,0.004559888,0.133,0.057417647,0,208247.0588,43.23529412
0.598,0.371,0.565666667,126.2493333,-12.63733333,1,5.666666667,0.629666667,0.006282333,0.128933333,0.0653,0,195119.6667,33.66666667
0.56,0.656,0.793,147.801,-7.093,1,1,0.81,0.000266,0.442,0.0802,0,206587,11
0.561,0.715,0.445,106.849,-8.291,1,9,0.181,0,0.624,0.0356,0,325760,49
0.704888889,0.577666667,0.927222222,115.1535556,-10.17288889,0.888888889,5.444444444,0.577111111,0.000208126,0.087307778,0.121688889,0,149797.1111,42.11111111
0.732157895,0.718578947,0.744736842,133.1232632,-7.422842105,0.631578947,4.210526316,0.070051579,0.141517992,0.153810526,0.073978947,0.684210526,237394.4211,48.89473684
0.54708,0.73056,0.64108,125.5416,-7.71748,0.84,5.68,0.1177532,0.064122133,0.1351,0.046092,0,244025.16,54.68
0.554,0.729736842,0.702947368,128.6612105,-7.676473684,0.789473684,5.105263158,0.081143211,0.008832132,0.187494737,0.045815789,0,312476.5263,40.52631579
0.566559322,0.144857627,0.403745763,107.0366949,-18.59032203,0.542372881,5.813559322,0.905423729,0.018494992,0.153310169,0.070194915,0,185540.1186,25.66101695
0.4789,0.7233,0.5858,117.8666,-7.6984,0.8,5.9,0.0074744,0.005494013,0.19065,0.03641,0,234155.8,43.2
0.510944444,0.384444444,0.565555556,118.7602222,-11.34955556,0.888888889,3.277777778,0.879277778,0.038928081,0.337688889,0.096527778,0,191707.4444,13.55555556
0.816,0.332,0.588333333,81.527,-11.756,1,6,0.400333333,0.187443333,0.364,0.1322,0,177502.3333,42.33333333
0.462433333,0.5383,0.537733333,128.2344333,-11.35316667,0.8,5.1,0.278893333,0.041565341,0.322156667,0.092026667,0,233987.1,36.16666667
0.533924,0.426612,0.31612,115.7098,-17.35,0.52,4.56,0.36435408,0.827184,0.16898,0.071524,0,265607.48,44.16
0.589833333,0.675333333,0.6995,129.195,-10.68033333,1,6.5,0.213058333,0.00744142,0.150766667,0.03595,0,237940,33.33333333
0.713,0.573,0.526333333,114.1363333,-7.046,0.666666667,7.666666667,0.058193333,1.06E-06,0.126566667,0.1294,0,266448.6667,43.66666667
0.695,0.579,0.726,88.957,-5.066,1,0,0.000479,0,0.0556,0.0325,0,218187,52
0.532,0.2195,0.42725,109.04225,-15.308,1,9.75,0.9,0.011664468,0.1205,0.040125,0,203763.25,46
0.802,0.8355,0.95,108.523,-5.321,0.5,0,0.09935,0.0001,0.1579,0.03545,0,204113,44
0.361714286,0.859571429,0.419285714,135.678,-7.351285714,0.571428571,3.142857143,0.036974714,0.004042779,0.248742857,0.152171429,0,172822.7143,31.71428571
0.704166667,0.6155,0.7255,121.5148333,-7.268166667,0.833333333,7.166666667,0.062058667,0.000226,0.0698,0.13985,0,231400,46.33333333
0.735,0.772,0.854,93.075,-6.946,1,1,0.207,0,0.0757,0.367,0,213493,44
0.337,0.159,0.204,78.807,-15.605,0,0,0.729,0.0117,0.0946,0.0374,0,335333,50
0.376,0.284,0.318,120.483,-12.586,0,4,0.35,0.55,0.346,0.0353,0,210240,29
0.712,0.6105,0.49125,132.644,-13.79,1,3,0.27995,0.9055,0.0955,0.0379,0,430620,42
0.418,0.530666667,0.636666667,125.8776667,-13.575,0.666666667,6.833333333,0.315416667,0.199151667,0.211,0.041716667,0,420253.3333,39.16666667
0.541166667,0.620166667,0.534,133.4361667,-7.862,1,6.166666667,0.332333333,0.009473715,0.362566667,0.043866667,0,237165.6667,56.83333333
0.707,0.421,0.535,94.331,-15.321,1,5,0.65,0.00438,0.202,0.0313,0,216453,52
0.257884483,0.189131034,0.145094828,97.7935,-19.78346552,0.568965517,6.344827586,0.775017241,0.567731034,0.154705172,0.047667241,0,122066.2069,10.5
0.683,0.839333333,0.719666667,117.3456667,-6.033666667,1,3.666666667,0.030223333,7.93E-06,0.093133333,0.054566667,0,212129,41.33333333
0.483571429,0.608857143,0.557571429,126.7717143,-14.217,0.857142857,7.428571429,0.1788,8.42E-05,0.1271,0.051428571,0,275591.2857,32
0.330857143,0.303031429,0.258934286,115.2218857,-18.44631429,0.457142857,4.971428571,0.3425954,0.2821047,0.171651429,0.045791429,0,451034.4,35.68571429
0.3045,0.887,0.4515,145.888,-5.1925,0.5,4.5,0.0031655,0.010804875,0.2175,0.084,0,231013.5,49.5
0.4995,0.657,0.6075,87.8215,-9.1895,0.5,3,0.00155,9.06E-05,0.662,0.0396,0,197300,66.5
0.635,0.654,0.755,114.137,-8.914,0,0,0.61,0.35,0.103,0.0291,0,338200,29
0.279,0.984,0.363,105.223,-3.688,1,7,0.000251,0.135,0.135,0.102,0,192853,45
0.551,0.776,0.697,132.957,-10.605,1,9,0.283,0.0757,0.111,0.0293,0,279933,38
0.574912621,0.609708738,0.45718932,126.7431165,-7.139883495,0.737864078,5.300970874,0.185135825,0.009542362,0.218842718,0.166997087,0.223300971,249407.7864,58.32038835
0.614,0.686,0.645,136.537,-6.483,0,9,0.0105,1.36E-06,0.184,0.21,1,233667,64
0.621,0.851,0.449,90.94,-5.558,1,7,0.0202,1.45E-05,0.887,0.134,0,385413,57
0.387,0.133,0.0498,124.397,-15.633,0,7,0.947,0.0591,0.107,0.0474,0,79200,57
0.337,0.331,0.35,103.203,-10.16,1,5,0.657,0,0.085,0.0385,0,182613,69
0.527,0.334,0.186,80.334,-11.54,1,0,0.643,0,0.114,0.0681,0,276560,57
0.655,0.488,0.791,91.025,-9.17,1,1,0.0825,1.16E-06,0.221,0.22,0,244827,66
0.516,0.637,0.324,138.011,-8.832,1,6,0.0433,3.89E-06,0.11,0.0632,1,260440,66
0.447,0.395,0.411,76.758,-9.828,1,7,0.153,3.98E-06,0.133,0.225,0,298200,44
0.7635,0.7535,0.399,91.9905,-3.833,1,8,0.005745,0.000242,0.1685,0.0694,0,200686.5,61
0.32,0.782,0.527,78.05,-7.37,1,8,0.00203,0.000851,0.39,0.374,0,304693,53
0.4905,0.342,0.7355,131.387,-14.159,1,2.5,0.4955,0.000284,0.0996,0.03755,0,175873.5,11.5
0.4672,0.09754,0.38572,105.4202,-19.1282,1,4.4,0.8942,0.000206096,0.109,0.03756,0,143746.6,45
0.506066667,0.694466667,0.4007,116.5652667,-7.245933333,0.666666667,3.933333333,0.161142667,0.00109587,0.17224,0.044213333,0.133333333,268774.8,40.8
0.536,0.43,0.108,112.934,-9.351,1,4,0.425,0.00272,0.0996,0.0283,0,241787,42
0.478,0.739071429,0.583142857,121.5756429,-9.039642857,0.857142857,6.428571429,0.057035207,0.526185714,0.133521429,0.051935714,0,249898.0714,29.21428571
0.452428571,0.441428571,0.578,128.1825714,-9.371285714,0.714285714,4.857142857,0.391457143,0.019771809,0.169957143,0.052271429,0,252841.8571,30.85714286
0.577,0.709,0.953,90.135,-6.834,0,10,0.00331,0.155,0.0901,0.0284,0,266333,38
0.44175,0.941,0.625,123.31525,-4.8755,0.5,6.25,0.059758,0.012155,0.1826,0.07875,0,144759.75,40.25
0.484,0.196,0.399,155.001,-11.087,0,11,0.882,0.00103,0.265,0.0963,0,192533,32
0.816,0.5525,0.4715,76.398,-7.1985,0.5,9.5,0.2135,0.00535575,0.09725,0.3075,0,211400,48.5
0.659,0.778875,0.628125,109.52275,-5.1535,0.75,3.5,0.21627875,0.015347914,0.1419125,0.0985375,0,195845.125,47.375
0.621461538,0.363076923,0.649923077,119.2186154,-11.74007692,0.846153846,5.230769231,0.761692308,0.063594949,0.138730769,0.0511,0,227663.6154,0.384615385
0.561153846,0.543461538,0.633923077,123.1156154,-9.920615385,0.692307692,6.615384615,0.405384615,4.40E-06,0.198323077,0.039330769,0,225486.0769,37.69230769
0.5434,0.8255,0.5732,132.0753,-3.0766,0.8,4.3,0.1278,9.40E-07,0.2764,0.08638,0,237343,50
0.663,0.956,0.73,129.983,-2.322,1,0,0.0614,0,0.233,0.0395,0,203280,56
0.598,0.722,0.752,153.924,-5.544,1,4,0.0443,0,0.127,0.0367,0,218600,51
0.518804878,0.82197561,0.494146341,138.4261951,-4.239097561,0.634146341,4.487804878,0.023486488,0.01039396,0.240402439,0.05792439,0.12195122,217557.6341,58.43902439
0.429,0.939,0.335,157.989,-3.305,1,0,4.72E-05,3.76E-05,0.409,0.137,1,174907,55
0.519133333,0.599866667,0.716733333,131.5404,-14.05566667,0.533333333,6.6,0.64402,0.8608,0.215926667,0.042753333,0,146844.4,17.6
0.75425,0.69825,0.720166667,121.0408333,-12.19066667,0.666666667,5.583333333,0.219035,0.004687621,0.196833333,0.058683333,0,315052.1667,36.66666667
0.598666667,0.709333333,0.923333333,119.4363333,-10.34133333,0.666666667,2.666666667,0.612,0,0.1865,0.0397,1,127582.3333,17.33333333
0.518,0.55175,0.69975,135.81425,-10.64125,0.75,7.75,0.34075,0.805,0.1618,0.03735,0,162339.75,27.75
0.457666667,0.120411111,0.234951852,106.7801481,-16.49657407,0.87037037,5.574074074,0.920907407,0.000354314,0.196037037,0.052888889,0,142167.2222,14.33333333
0.603,0.588666667,0.787333333,104.049,-8.785,1,5,0.519,0.495966667,0.164133333,0.031666667,0,178946.6667,29.33333333
0.475,0.729,0.6255,159.765,-14.461,0.5,2,0.0207,0.003177,0.2269,0.0588,0,210147,33.5
0.43,0.917,0.235,160.067,-6.951,1,2,0.000531,0.00146,0.0735,0.0673,0,451093,33
0.404,0.0924,0.101966667,91.30333333,-21.531,1,3,0.895333333,0.461333333,0.097833333,0.036566667,0,293040,47.33333333
0.5655,0.702,0.882,133.589,-6.127,1,7,0.1604,4.14E-06,0.19515,0.0367,0,327380,47.5
0.639,0.555666667,0.748,113.3523333,-10.701,1,6,0.715,0.079333333,0.354333333,0.045733333,0,171737.6667,34.33333333
0.482428571,0.676857143,0.525142857,135.0437143,-10.92457143,0.428571429,4.714285714,0.016694571,0.034328714,0.165314286,0.037728571,0,289651.2857,43.42857143
0.441545455,0.662363636,0.485909091,115.7009091,-9.431818182,0.545454545,6.727272727,0.338898182,0.098331355,0.370218182,0.1319,0,328504.3636,32.45454545
0.6745,0.4115,0.67175,121.43875,-14.22325,1,7.25,0.273,9.68E-05,0.15475,0.03585,0,235333.25,28.5
0.49625,0.5425,0.52875,108.452,-10.33175,1,2.25,0.4417,0.048528425,0.107475,0.0327,0,267217,50.5
0.560166667,0.327166667,0.52685,112.3299167,-14.91391667,0.666666667,4.833333333,0.881666667,0.71175,0.160333333,0.04775,0,297510.75,13.41666667
0.4135,0.248,0.4675,96.8465,-18.6,0,5.5,0.9165,0.9155,0.1005,0.05705,0,174947,27
0.653325581,0.705302326,0.551534884,113.5888605,-5.811325581,0.465116279,5.627906977,0.14070486,9.37E-06,0.16902093,0.037032558,0,236616.4186,52.79069767
0.72425,0.493125,0.609375,126.597625,-9.76925,1,6.375,0.103975,1.07E-06,0.1371125,0.0646,0,201778.25,52.625
0.466,0.721,0.425,76.988,-5.45,1,2,0.285,0,0.148,0.0358,0,228453,50
0.693333333,0.832666667,0.885,131.3176667,-5.562333333,1,4.333333333,0.412,6.43E-06,0.121433333,0.126666667,0,108920,14.66666667
0.621,0.464,0.927,199.693,-11.3,1,7,0.992,0.734,0.103,0.143,0,168760,15
0.390366667,0.496433333,0.500796667,131.5036667,-13.30496667,0.733333333,5.166666667,0.214010667,0.224067094,0.228736667,0.048663333,0,341505.4333,34
0.676294118,0.611823529,0.892176471,104.4722353,-8.978588235,0.470588235,6.529411765,0.612647059,0.064034245,0.120158824,0.057464706,0,290618.8824,27.52941176
0.366307692,0.260151923,0.400961538,95.90490385,-12.58390385,0.884615385,5.769230769,0.783115385,6.62E-05,0.204144231,0.030084615,0,158432.7692,29.51923077
0.32025,0.81675,0.4585,133.6835,-5.854,0.25,3,0.004112025,0.092727285,0.2418,0.118525,0,205513.5,39
0.625311111,0.522731111,0.57824,119.5907111,-11.79622222,0.666666667,5.066666667,0.317516889,0.059429816,0.11514,0.04772,0,279832.3778,38.62222222
0.677,0.449,0.828,73.357,-12.204,1,0,0.409,0.000486,0.101,0.0399,0,107787,44
0.5735,0.7035,0.74,134.065,-8.65275,1,2.5,0.269475,0.011745,0.24915,0.027825,0,215323.5,35.5
0.537423077,0.835730769,0.798269231,146.1012692,-8.371115385,0.769230769,4.692307692,0.122138731,0.009472061,0.125173077,0.042426923,0,192385.6923,35.46153846
0.521,0.82,0.429,144.011,-7.497,1,1,0.00306,0.707,0.102,0.032,0,478493,40
0.21,0.897333333,0.1286,117.654,-8.58,0.666666667,4.666666667,1.01E-06,0.894333333,0.170566667,0.083133333,0,278880,38
0.826666667,0.922333333,0.873,126.354,-3.672,0.333333333,7.333333333,0.0882,0.00112,0.1981,0.087866667,0,193533.3333,49.66666667
0.685,0.726,0.8675,113.03325,-9.44825,0.5,5.75,0.344025,0.8315,0.12955,0.04605,0,246783.25,30
0.580520325,0.590715447,0.692613008,122.7698049,-9.676390244,0.585365854,6.471544715,0.476866407,0.020406147,0.222208943,0.067022764,0.008130081,252955.9512,31.82926829
0.65502381,0.53997619,0.557357143,124.8370714,-10.49328571,0.404761905,6.095238095,0.159663,0.005957456,0.168140476,0.051519048,0,298378.4524,38.54761905
0.715,0.751,0.544,116.637,-6.334,0,9,0.0105,0,0.0501,0.0438,0,274707,32
0.622,0.473,0.718,134.905,-10.607,0,8.5,0.1434,0,0.22045,0.05635,0,331800,38.5
0.665,0.4,0.119,123.882,-7.798,0,3,0.083,8.83E-05,0.217,0.0333,0,347267,36
0.684666667,0.634333333,0.841666667,111.8956667,-11.38966667,1,8,0.317666667,0.00111101,0.075066667,0.0356,0,260338.3333,38.66666667
0.763333333,0.875666667,0.803,116.275,-10.42,0.666666667,9.666666667,0.002643333,0.085066667,0.110533333,0.064966667,0,390035.3333,31.66666667
0.662,0.868,0.866,136.071,-8.375,1,0,0.129,0.409,0.126,0.0496,0,393280,31
0.551875,0.405,0.501375,142.364375,-11.782875,1,4.75,0.32975,1.43E-06,0.179225,0.0270875,0,207468.375,41.875
0.364,0.114,0.0575,117.715,-16.552,1,1,0.857,0.635,0.0839,0.0333,0,317946,49
0.328,0.979,0.0829,102.137,-2.136,1,11,0.00011,0.391,0.0748,0.16,0,222328,45
0.447285714,0.6037,0.575571429,130.5434286,-14.518,0.428571429,6.428571429,0.210687371,0.781428571,0.144114286,0.058014286,0,372173.1429,35.71428571
0.366,0.221,0.324,138.472,-9.749,0,2,0.876,0.000421,0.531,0.0372,0,172093,10
0.709,0.948,0.679,128.051,-3.388,0,11,0.0728,0,0.214,0.0992,0,196812,43
0.474,0.734,0.926,101.751,-8.813,0,10,0.0871,0.00356,0.26,0.0426,0,178067,50
0.515571429,0.3727,0.544,114.2432857,-12.62914286,0.285714286,5.428571429,0.789857143,0.464662857,0.090942857,0.043185714,0,493474.2857,22
0.479,0.5145,0.6005,128.7495,-11.644,1,4.5,0.5245,0.211,0.701,0.0569,0,398013.5,12.5
0.4136,0.3188,0.4718,98.5354,-14.2234,0.4,3.4,0.8306,0.5706,0.114,0.047,0,404378.6,11.4
0.672166667,0.190166667,0.497833333,92.57216667,-15.52266667,1,6.666666667,0.965666667,0.874333333,0.144333333,0.044166667,0,162977.6667,3.833333333
0.598,0.47,0.559,114.2055,-11.8025,0.5,4,0.18,0.001105,0.1205,0.0305,0,225293,40
0.6495,0.757,0.521,154.8845,-8.189,0.5,5,0.359,0.852,0.1361,0.05125,0,285533,51
0.587391304,0.763608696,0.585152174,124.009913,-7.189782609,0.760869565,5.826086957,0.040071587,0.127349779,0.197704348,0.045521739,0,213846.8913,37.04347826
0.653,0.773,0.523,116.301,-14.983,1,2,0.339,0.00013,0.332,0.0567,0,266693,32
0.528,0.108412857,0.539614286,96.411,-24.02757143,0.571428571,6.714285714,0.850142857,0.022149629,0.084457143,0.091228571,0,237710.4286,34.85714286
0.568,0.749,0.617,111.968,-11.12,1,5,0.0277,0.000113,0.291,0.0328,0,302067,41
0.531181818,0.924636364,0.534,149.8265455,-3.981909091,0.545454545,4.636363636,0.000544455,0.000129976,0.232736364,0.077945455,0,217671.4545,54.54545455
0.6625,0.872333333,0.584666667,118.5795,-5.9925,0.5,7.166666667,0.1001,0.090238328,0.140633333,0.046466667,0,258635.6667,51.83333333
0.635444444,0.505222222,0.6935,116.0398889,-9.749111111,0.777777778,7.611111111,0.754611111,0.003223911,0.131133333,0.042327778,0,158727.9444,13.38888889
0.726958333,0.618041667,0.609416667,125.7657083,-7.843583333,0.5,6.791666667,0.084021583,0.126880084,0.140970833,0.102770833,0.083333333,257195.5,49.375
0.326142857,0.209,0.23655,110.1999286,-12.71464286,0.928571429,4.785714286,0.855857143,0.416538571,0.1797,0.03385,0,166566.7143,4.714285714
0.5814,0.3648,0.7,113.5822,-12.6566,0.2,6,0.8724,0.012141496,0.22656,0.1753,0,180541.2,21
0.105,0.235,0.0365,77.083,-12.785,0,1,0.792,0.643,0.0924,0.0367,0,261173,8
0.515638889,0.497586111,0.290422222,124.6858889,-12.06244444,0.611111111,4.388888889,0.282772964,0.068078553,0.153933333,0.054194444,0.027777778,276275.9167,37.83333333
0.501,0.843,0.199,121.2175,-7.815,0.5,8,0.001835,0.002475,0.2233,0.05965,0,248373.5,49.5
0.3195,0.5115,0.61375,125.98,-6.6405,1,7,0.74275,0.000739533,0.34675,0.03065,0,149763,9.25
0.5645,0.3835,0.636,95.644,-13.3685,0.5,7.5,0.7395,0.00125245,0.2265,0.0684,0,168820,41
0.430444444,0.513827778,0.392777778,130.7551667,-7.282555556,0.833333333,5.777777778,0.601485556,4.50E-05,0.180755556,0.056911111,0,220692.6667,55.83333333
0.395428571,0.2891,0.302142857,109.2398571,-9.720571429,0.571428571,8.285714286,0.636857143,9.00E-05,0.196214286,0.034971429,0,150003.7143,6
0.3116,0.832733333,0.356306667,124.2283333,-11.88533333,0.6,6.8,0.0054584,0.500755333,0.299406667,0.067046667,0,300233.8,35.13333333
0.582230769,0.267307692,0.623538462,124.7545385,-15.30815385,1,3,0.865923077,0.000631439,0.159084615,0.042669231,0,164807.1538,19.53846154
0.576166667,0.170566667,0.466833333,120.3676667,-15.69966667,0.5,4.5,0.715166667,0.140933333,0.122183333,0.0543,0,319609,19.33333333
0.586,0.6325,0.8835,153.519,-7.2295,1,6,0.7335,0,0.0674,0.03185,0,149560,40.5
0.503166667,0.579333333,0.679333333,121.3628333,-10.00466667,1,7.666666667,0.659666667,0.001700777,0.189166667,0.033316667,0,159371.1667,32.5
0.524333333,0.629666667,0.867666667,110.816,-13.9,0.333333333,7,0.401,0.034242333,0.1129,0.052933333,0,314364.6667,26.33333333
0.427666667,0.831833333,0.39,108.6936667,-4.600333333,0.666666667,5.833333333,0.212418667,0.153959082,0.244333333,0.043766667,0,215951,48.33333333
0.525166667,0.7395,0.554,117.518,-7.544,0.833333333,7.333333333,0.007229567,0.002948387,0.27965,0.038816667,0,258993.1667,34.16666667
0.347427273,0.625708182,0.414307273,128.2412182,-11.72609091,0.563636364,5.127272727,0.137177332,0.152759764,0.195839091,0.051712727,0,319529.9545,35.67272727
0.6895,0.4355,0.6245,93.5985,-14.5405,0.5,5,0.194,0.1370087,0.11385,0.0322,0,218133.5,49.5
0.579875,0.699625,0.73475,123.744625,-7.6465,1,3.125,0.14034125,0.03026079,0.1406375,0.031175,0,285500.125,30.875
0.40776,0.9722,0.27704,139.40176,-3.3938,0.4,4.32,0.000123915,0.05106676,0.254288,0.089512,0,230326.88,48.6
0.664,0.46725,0.37125,132.79775,-8.99125,0.25,8,0.2713,0.00432475,0.09585,0.0308,0,283714,34
0.525230769,0.856538462,0.730692308,145.8583846,-4.495538462,0.923076923,5.153846154,0.002576123,3.58E-05,0.205784615,0.060407692,0.076923077,197858.8462,52.69230769
0.5835,0.53575,0.7495,102.77625,-10.752,1,2.5,0.437,0.012330225,0.229375,0.1438,0,169340,31.75
0.49948,0.43548,0.60772,119.51264,-11.44124,0.92,5.12,0.61076,0.000674931,0.329732,0.0344,0,158160,30.36
0.457923077,0.510307692,0.629153846,118.903,-11.10907692,0.769230769,4.384615385,0.116047692,0.095066546,0.229153846,0.035938462,0,279270.8462,31.23076923
0.4855,0.61275,0.3595,121.45775,-10.35025,0.75,5.5,0.1411375,5.45E-06,0.104875,0.036475,0,282923.5,46
0.691,0.6485,0.7995,97.918,-12.819,0.5,8.5,0.15935,0.0026625,0.18545,0.0328,0,328253,39
0.539315789,0.762666667,0.467935088,130.2439474,-6.534947368,0.754385965,5.543859649,0.074857814,0.099639031,0.177101754,0.052349123,0.052631579,242488.1754,49.29824561
0.579333333,0.965,0.839666667,99.89966667,-10.637,0.666666667,11,0.005546,0.210737333,0.288666667,0.058366667,0,141239.6667,46.66666667
0.704,0.693,0.732,139.7245,-8.1615,0.5,7.5,0.1689,0.777,0.29005,0.0932,0,168240,32.5
0.6415,0.63425,0.60375,134.99975,-7.40475,0,7,0.42825,0.3137825,0.21975,0.0317,0,311456.5,42.25
0.513068966,0.903724138,0.434034483,109.0815172,-4.313517241,0.586206897,5.206896552,0.028246393,0.001236236,0.208555172,0.076941379,0.379310345,209431.5517,54.62068966
0.6025,0.154,0.4855,135.328,-12.836,1,4.5,0.958,6.13E-05,0.1185,0.05605,0,166886.5,41
0.4852,0.7382,0.6386,120.5704,-9.215,0.8,7.2,0.20394,0.06378877,0.24442,0.05856,0,267580.8,41
0.732222222,0.505333333,0.861,120.0093333,-14.45144444,0.888888889,6.777777778,0.210488033,0.220777778,0.098633333,0.049533333,0,256573.4444,38.11111111
